warehouseUnitId,issuanceId,projectLocationId,orgUid,unitOwner,countryJurisdictionOfOwner,inCountryJurisdictionOfOwner,serialNumberBlock,unitBlockStart,unitBlockEnd,unitCount,vintageYear,unitType,marketplace,marketplaceLink,marketplaceIdentifier,unitTags,unitStatus,unitStatusReason,unitRegistryLink,correspondingAdjustmentDeclaration,correspondingAdjustmentStatus,timeStaged,createdAt,updatedAt,labels,issuance
295bc594-843d-4d7c-9237-f28ec9e8194e,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211596936-211596937,211596936,211596937,2,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704721914,2024-01-08T16:56:57.345Z,2024-01-08T16:56:57.345Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
68bb555f-cefe-48c4-869b-978bc70abe71,7616d126-b049-474c-8db9-28c5fa5777c4,107d1f24-dbef-4c67-a74f-e492aedeb76a,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Thailand,Thailand,Thailand,9054847-9054847,9054847,9054847,1,2011,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/NNWT4CRIXKFL0AFBRFXYBFR594EK1B/view.html,Unknown,Not Applicable,1704721914,2024-01-08T16:56:58.414Z,2024-01-08T16:56:58.414Z,[],"{'id': '7616d126-b049-474c-8db9-28c5fa5777c4', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '107d1f24-dbef-4c67-a74f-e492aedeb76a', 'startDate': '2011-10-01T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2011-10-01T00:00:00.000Z', 'verificationBody': 'RINA', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:51.196Z', 'updatedAt': '2024-01-07T15:05:51.196Z'}"
e456d9de-4c7c-4237-bcac-0e260c7072ec,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211596931-211596935,211596931,211596935,5,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704721914,2024-01-08T16:56:58.539Z,2024-01-08T16:56:58.539Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
b0ef411c-898d-40c0-998c-d79fed145f15,e1421e0b-0b8c-4699-baa0-c63edaa548cd,424cf199-d695-4818-accb-fd8e55a51f7e,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Chile,Chile,Chile,18678471-18678500,18678471,18678500,30,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/L9H0347KVT9F7MAMD49TAYUJLMFHEW/view.html,Unknown,Not Applicable,1704721913,2024-01-08T16:56:59.169Z,2024-01-08T16:56:59.169Z,[],"{'id': 'e1421e0b-0b8c-4699-baa0-c63edaa548cd', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '424cf199-d695-4818-accb-fd8e55a51f7e', 'startDate': '2012-07-30T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-07-30T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:46.266Z', 'updatedAt': '2024-01-07T15:05:46.266Z'}"
0b11696a-abf4-4209-9b76-af31b929ee3c,1d349794-1716-4306-80d3-8eb1ad44ee25,c39716e6-ecad-41c6-ad7c-3d282566814b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,206048271-206051859,206048271,206051859,3589,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/S7380CTQ8869MA4CDZTYPX5458Q1I2/view.html,Unknown,Not Applicable,1704721913,2024-01-08T16:57:00.410Z,2024-01-08T16:57:00.410Z,[],"{'id': '1d349794-1716-4306-80d3-8eb1ad44ee25', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'c39716e6-ecad-41c6-ad7c-3d282566814b', 'startDate': '2012-01-10T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-01-10T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:23.045Z', 'updatedAt': '2024-01-07T15:05:23.045Z'}"
410ed203-f4bd-469f-b677-7963b9c0407e,3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e,946c4927-1acd-407b-b452-535560afa7b6,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Kenya,Kenya,Kenya,202131-203130,202131,203130,1000,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/UACW6CORMHEQTOAUBR5T6EVBL3E9L3/view.html,Unknown,Not Applicable,1704721912,2024-01-08T16:56:58.213Z,2024-01-08T16:56:58.213Z,[],"{'id': '3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '946c4927-1acd-407b-b452-535560afa7b6', 'startDate': '2012-03-21T00:00:00.000Z', 'endDate': '2013-03-20T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-03-21T00:00:00.000Z', 'verificationBody': 'PJRCES', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:33.577Z', 'updatedAt': '2024-01-07T15:05:33.577Z'}"
9a220b22-6779-4828-9c1c-ce0d789ae2e1,33a3a1a5-d577-494d-8367-e62be192d9c6,12ff08d2-57d3-4bce-8260-d50bbc554cc4,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,202356387-202356391,202356387,202356391,5,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/ARRXENG8GQS9LM7Y4CDTKPCVIFFDVQ/view.html,Unknown,Not Applicable,1704721912,2024-01-08T16:56:59.039Z,2024-01-08T16:56:59.039Z,[],"{'id': '33a3a1a5-d577-494d-8367-e62be192d9c6', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '12ff08d2-57d3-4bce-8260-d50bbc554cc4', 'startDate': '2012-09-07T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-09-07T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:12.514Z', 'updatedAt': '2024-01-04T18:32:12.514Z'}"
0731ed0d-91da-457e-878c-b293c742cb5f,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211596929-211596930,211596929,211596930,2,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704721912,2024-01-08T16:56:59.794Z,2024-01-08T16:56:59.794Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
23776fe4-9910-4617-930b-ead8ac23717e,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211596927-211596928,211596927,211596928,2,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704721911,2024-01-08T16:56:56.288Z,2024-01-08T16:56:56.288Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
76407f22-1ab9-44f8-b9f3-b527beaba7c2,a4286d27-e701-441d-88f7-dae884085d2f,fb71941b-bb2f-49d2-9642-040c9bfd4d8e,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Pakistan,Pakistan,Pakistan,4652357-4652371,4652357,4652371,15,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/2LNK3MQ7UMXN0ZFT4WV7YGILFSQ0S7/view.html,Unknown,Not Applicable,1704721911,2024-01-08T16:56:59.892Z,2024-01-08T16:56:59.892Z,[],"{'id': 'a4286d27-e701-441d-88f7-dae884085d2f', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'fb71941b-bb2f-49d2-9642-040c9bfd4d8e', 'startDate': '2012-08-01T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-04-01T00:00:00.000Z', 'verificationBody': 'DNV', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:49.817Z', 'updatedAt': '2024-01-07T15:05:49.817Z'}"
65d763c5-92c1-4c15-bb58-d81170b3a777,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211596917-211596926,211596917,211596926,10,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704721910,2024-01-08T16:56:59.856Z,2024-01-08T16:56:59.856Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
340995fe-880a-49ba-8d0a-5f1cc6487b6a,208c5f3d-953b-406d-ad16-f67aa3e8c9b1,96586a8d-f35d-4bd0-b00f-d1b62af9cb4c,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,206630493-206630506,206630493,206630506,14,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/P3ZIMAKX8SO42TVWYM43V0WVQVVDTV/view.html,Unknown,Not Applicable,1704721898,2024-01-08T16:57:00.404Z,2024-01-08T16:57:00.404Z,[],"{'id': '208c5f3d-953b-406d-ad16-f67aa3e8c9b1', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '96586a8d-f35d-4bd0-b00f-d1b62af9cb4c', 'startDate': '2012-04-01T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-04-01T00:00:00.000Z', 'verificationBody': 'LRQA', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:45.509Z', 'updatedAt': '2024-01-07T15:05:45.509Z'}"
a0f87ddf-d2ed-4a2b-bf0f-2587ed06a8ec,ee997edc-460a-472e-aaca-e9cc8d0ef1c5,40abec89-a7f0-48ae-8269-33d12d71ee31,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,194312348-194312437,194312348,194312437,90,2011,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/WK5K7R5CXH4RQ1B2OVLGP1VGPFNW2V/view.html,Unknown,Not Applicable,1704721863,2024-01-08T16:56:55.559Z,2024-01-08T16:56:55.559Z,[],"{'id': 'ee997edc-460a-472e-aaca-e9cc8d0ef1c5', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '40abec89-a7f0-48ae-8269-33d12d71ee31', 'startDate': '2011-07-28T00:00:00.000Z', 'endDate': '2012-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2011-07-28T00:00:00.000Z', 'verificationBody': 'BVCH', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:36.044Z', 'updatedAt': '2024-01-07T15:05:36.044Z'}"
e745e430-f7e5-4543-9101-e7d73846b477,5e25a65c-3cef-410c-9c08-b8718c3aa32b,70ef06ed-e800-4b3d-ba94-b5933fdaca15,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,204678651-204678651,204678651,204678651,1,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/FKR43WT0H7Y09PIPKBNVGEA6QX28VA/view.html,Unknown,Not Applicable,1704721835,2024-01-08T16:56:59.101Z,2024-01-08T16:56:59.101Z,[],"{'id': '5e25a65c-3cef-410c-9c08-b8718c3aa32b', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '70ef06ed-e800-4b3d-ba94-b5933fdaca15', 'startDate': '2012-12-05T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-05T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:11.874Z', 'updatedAt': '2024-01-04T18:32:11.874Z'}"
848f82f8-1da6-4e03-909b-85da485ef86b,1d349794-1716-4306-80d3-8eb1ad44ee25,c39716e6-ecad-41c6-ad7c-3d282566814b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,206048269-206048270,206048269,206048270,2,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/S7380CTQ8869MA4CDZTYPX5458Q1I2/view.html,Unknown,Not Applicable,1704721820,2024-01-08T16:57:00.045Z,2024-01-08T16:57:00.045Z,[],"{'id': '1d349794-1716-4306-80d3-8eb1ad44ee25', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'c39716e6-ecad-41c6-ad7c-3d282566814b', 'startDate': '2012-01-10T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-01-10T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:23.045Z', 'updatedAt': '2024-01-07T15:05:23.045Z'}"
c3b48ac7-ed2d-428a-b38b-78c145f2d9cb,7616d126-b049-474c-8db9-28c5fa5777c4,107d1f24-dbef-4c67-a74f-e492aedeb76a,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Thailand,Thailand,Thailand,9054845-9054846,9054845,9054846,2,2011,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/NNWT4CRIXKFL0AFBRFXYBFR594EK1B/view.html,Unknown,Not Applicable,1704721788,2024-01-08T16:56:58.864Z,2024-01-08T16:56:58.864Z,[],"{'id': '7616d126-b049-474c-8db9-28c5fa5777c4', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '107d1f24-dbef-4c67-a74f-e492aedeb76a', 'startDate': '2011-10-01T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2011-10-01T00:00:00.000Z', 'verificationBody': 'RINA', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:51.196Z', 'updatedAt': '2024-01-07T15:05:51.196Z'}"
255099d1-6908-4c98-a57b-f6d1d602dbe4,3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e,946c4927-1acd-407b-b452-535560afa7b6,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Kenya,Kenya,Kenya,202111-202130,202111,202130,20,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/UACW6CORMHEQTOAUBR5T6EVBL3E9L3/view.html,Unknown,Not Applicable,1704721745,2024-01-08T16:56:54.641Z,2024-01-08T16:56:54.641Z,[],"{'id': '3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '946c4927-1acd-407b-b452-535560afa7b6', 'startDate': '2012-03-21T00:00:00.000Z', 'endDate': '2013-03-20T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-03-21T00:00:00.000Z', 'verificationBody': 'PJRCES', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:33.577Z', 'updatedAt': '2024-01-07T15:05:33.577Z'}"
2079bcab-6c99-4ebe-8ef9-20bfe51257e4,e1421e0b-0b8c-4699-baa0-c63edaa548cd,424cf199-d695-4818-accb-fd8e55a51f7e,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Chile,Chile,Chile,18678465-18678469,18678465,18678469,5,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/L9H0347KVT9F7MAMD49TAYUJLMFHEW/view.html,Unknown,Not Applicable,1704721744,2024-01-08T16:56:56.141Z,2024-01-08T16:56:56.141Z,[],"{'id': 'e1421e0b-0b8c-4699-baa0-c63edaa548cd', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '424cf199-d695-4818-accb-fd8e55a51f7e', 'startDate': '2012-07-30T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-07-30T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:46.266Z', 'updatedAt': '2024-01-07T15:05:46.266Z'}"
3b9c5d89-f9d2-43e9-b079-238d4e687d04,e1421e0b-0b8c-4699-baa0-c63edaa548cd,424cf199-d695-4818-accb-fd8e55a51f7e,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Chile,Chile,Chile,18678470-18678470,18678470,18678470,1,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/L9H0347KVT9F7MAMD49TAYUJLMFHEW/view.html,Unknown,Not Applicable,1704721744,2024-01-08T16:56:56.323Z,2024-01-08T16:56:56.323Z,[],"{'id': 'e1421e0b-0b8c-4699-baa0-c63edaa548cd', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '424cf199-d695-4818-accb-fd8e55a51f7e', 'startDate': '2012-07-30T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-07-30T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:46.266Z', 'updatedAt': '2024-01-07T15:05:46.266Z'}"
cb867191-7456-4534-b25d-a62e18313d46,e1421e0b-0b8c-4699-baa0-c63edaa548cd,424cf199-d695-4818-accb-fd8e55a51f7e,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Chile,Chile,Chile,18678458-18678464,18678458,18678464,7,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/L9H0347KVT9F7MAMD49TAYUJLMFHEW/view.html,Unknown,Not Applicable,1704721743,2024-01-08T16:56:56.690Z,2024-01-08T16:56:56.690Z,[],"{'id': 'e1421e0b-0b8c-4699-baa0-c63edaa548cd', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '424cf199-d695-4818-accb-fd8e55a51f7e', 'startDate': '2012-07-30T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-07-30T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:46.266Z', 'updatedAt': '2024-01-07T15:05:46.266Z'}"
66f1f70b-b503-4375-8276-60062748b20e,33a3a1a5-d577-494d-8367-e62be192d9c6,12ff08d2-57d3-4bce-8260-d50bbc554cc4,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,202356377-202356386,202356377,202356386,10,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/ARRXENG8GQS9LM7Y4CDTKPCVIFFDVQ/view.html,Unknown,Not Applicable,1704721743,2024-01-08T16:56:57.677Z,2024-01-08T16:56:57.677Z,[],"{'id': '33a3a1a5-d577-494d-8367-e62be192d9c6', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '12ff08d2-57d3-4bce-8260-d50bbc554cc4', 'startDate': '2012-09-07T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-09-07T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:12.514Z', 'updatedAt': '2024-01-04T18:32:12.514Z'}"
0f45db7e-f1b5-4289-a8b3-0e3b407dc8a4,e1421e0b-0b8c-4699-baa0-c63edaa548cd,424cf199-d695-4818-accb-fd8e55a51f7e,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Chile,Chile,Chile,18678457-18678457,18678457,18678457,1,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/L9H0347KVT9F7MAMD49TAYUJLMFHEW/view.html,Unknown,Not Applicable,1704721743,2024-01-08T16:56:59.449Z,2024-01-08T16:56:59.449Z,[],"{'id': 'e1421e0b-0b8c-4699-baa0-c63edaa548cd', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '424cf199-d695-4818-accb-fd8e55a51f7e', 'startDate': '2012-07-30T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-07-30T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:46.266Z', 'updatedAt': '2024-01-07T15:05:46.266Z'}"
72fe2487-f196-4bdd-b401-ed5b321ea095,7616d126-b049-474c-8db9-28c5fa5777c4,107d1f24-dbef-4c67-a74f-e492aedeb76a,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Thailand,Thailand,Thailand,9054844-9054844,9054844,9054844,1,2011,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/NNWT4CRIXKFL0AFBRFXYBFR594EK1B/view.html,Unknown,Not Applicable,1704721742,2024-01-08T16:56:58.997Z,2024-01-08T16:56:58.997Z,[],"{'id': '7616d126-b049-474c-8db9-28c5fa5777c4', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '107d1f24-dbef-4c67-a74f-e492aedeb76a', 'startDate': '2011-10-01T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2011-10-01T00:00:00.000Z', 'verificationBody': 'RINA', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:51.196Z', 'updatedAt': '2024-01-07T15:05:51.196Z'}"
